代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
000016.SH,上证50,2014-02-10,1480.59,1507.36,1480.53,1505.83,0.0207,21744.07,2427684400
000016.SH,上证50,2014-02-11,1505.66,1536.46,1500.84,1528.32,0.0149,28992.69,3420919200
000016.SH,上证50,2014-02-12,1528.88,1537.89,1521.27,1527,-0.0009,19870.39,2381377600
000016.SH,上证50,2014-02-13,1525.53,1548.62,1519.38,1528.02,0.0007,27105.82,3524063600
000016.SH,上证50,2014-02-14,1527.21,1536.35,1525.15,1534.24,0.0041,17939.55,2123573200
000016.SH,上证50,2014-02-17,1545.18,1549.91,1529.19,1538.1,0.0025,23867.97,2693001200
000016.SH,上证50,2014-02-18,1535.89,1535.89,1505.42,1508.54,-0.0192,22892.3,2530762400
000016.SH,上证50,2014-02-19,1507.49,1541.45,1504.95,1533.4,0.0165,24784.68,3162630000
000016.SH,上证50,2014-02-20,1537.94,1556.42,1519.36,1520.14,-0.0086,27893.89,3612635200
000016.SH,上证50,2014-02-21,1517.92,1521.77,1496.09,1505.33,-0.0097,20407.17,2424011200
000016.SH,上证50,2014-02-24,1492.29,1492.29,1458.17,1468.06,-0.0248,22811.56,2888480000
000016.SH,上证50,2014-02-25,1469.26,1475.97,1437.01,1440.89,-0.0185,22308.82,2617136000
000016.SH,上证50,2014-02-26,1434.86,1447.17,1429.61,1444.2,0.0023,19672.05,2325252800
000016.SH,上证50,2014-02-27,1449.14,1462.13,1437.64,1452.46,0.0057,25154.59,3246858000
000016.SH,上证50,2014-02-28,1447.77,1467.1,1437.31,1464.32,0.0082,21777.5,2594021600
000016.SH,上证50,2014-03-03,1459.86,1467.71,1452.14,1462.69,-0.0011,22043.61,2983984000
000016.SH,上证50,2014-03-04,1458.68,1468.46,1448.69,1464.28,0.0011,20645.99,2625804800
000016.SH,上证50,2014-03-05,1466.01,1466.96,1445.67,1448.33,-0.0109,16407.8,2035846000
000016.SH,上证50,2014-03-06,1446.57,1466.03,1435.94,1459.51,0.0077,19849.5,2521621200
000016.SH,上证50,2014-03-07,1456.09,1472.07,1451.71,1455.58,-0.0027,19311.78,2346084200
000016.SH,上证50,2014-03-10,1442.98,1442.99,1407.49,1408.87,-0.0321,20564.35,2530510400
000016.SH,上证50,2014-03-11,1406.07,1420.9,1403.31,1412.73,0.0027,14949.2,1889792000
000016.SH,上证50,2014-03-12,1408.05,1429.3,1403.28,1418.7,0.0042,16999.08,2271845000
000016.SH,上证50,2014-03-13,1425.84,1451.29,1421.69,1437.39,0.0132,19466.83,2647944800
000016.SH,上证50,2014-03-14,1429.78,1438.67,1416.68,1426.4,-0.0076,14894.28,1966609200
000016.SH,上证50,2014-03-17,1435.27,1438.37,1421.42,1434.16,0.0054,11873.9,1498997400
000016.SH,上证50,2014-03-18,1437.54,1438.93,1425.74,1427.63,-0.0046,14749.56,1802443200
000016.SH,上证50,2014-03-19,1422.34,1422.34,1406.55,1418.71,-0.0062,13196.15,1602253200
000016.SH,上证50,2014-03-20,1415.67,1432.51,1406.26,1406.92,-0.0083,16267.19,2055904400
000016.SH,上证50,2014-03-21,1402.81,1468.94,1402.18,1464.08,0.0406,32837.58,4341838000
000016.SH,上证50,2014-03-24,1468.81,1486.85,1462.18,1477.53,0.0092,31557.46,4190667200
000016.SH,上证50,2014-03-25,1473.18,1483.32,1464.54,1470.12,-0.005,19916.36,2558127600
000016.SH,上证50,2014-03-26,1476.25,1480.14,1462.57,1467.08,-0.0021,16476.75,1991206400
000016.SH,上证50,2014-03-27,1464.17,1486.37,1450.45,1464.53,-0.0017,20938.78,2586058400
000016.SH,上证50,2014-03-28,1465.03,1483.59,1463.53,1472.05,0.0051,21086.72,2601458200
000016.SH,上证50,2014-03-31,1473.15,1477.88,1457.83,1465.78,-0.0043,15668.13,1957416400
000016.SH,上证50,2014-04-01,1463.71,1481.01,1461.18,1473.14,0.005,14339.25,1668913300
000016.SH,上证50,2014-04-02,1475.94,1492.75,1473.83,1491.3,0.0123,19756.26,2338082600
000016.SH,上证50,2014-04-03,1498.11,1504.54,1476.02,1477.49,-0.0093,20125.07,2596637200
000016.SH,上证50,2014-04-04,1471.49,1491.05,1469.7,1490.33,0.0087,13761.94,1588061400
000016.SH,上证50,2014-04-08,1488.65,1543.41,1488.06,1534.75,0.0298,37002.1,4336018000
000016.SH,上证50,2014-04-09,1535.21,1539.74,1525.1,1530.88,-0.0025,20749.59,2462313600
000016.SH,上证50,2014-04-10,1532.22,1587.62,1522.49,1570.4,0.0258,46319.21,4852679600
000016.SH,上证50,2014-04-11,1568.24,1576.94,1557.51,1565.31,-0.0032,37100.32,3740053600
000016.SH,上证50,2014-04-14,1562.19,1568.53,1547.86,1557.7,-0.0049,20117.75,2101796000
000016.SH,上证50,2014-04-15,1550.43,1550.53,1521,1523.22,-0.0221,21540.87,2407461600
000016.SH,上证50,2014-04-16,1519.24,1536.93,1518.43,1527.05,0.0025,17020.16,1912048000
000016.SH,上证50,2014-04-17,1533.07,1534.6,1517.05,1520.56,-0.0043,14751.82,1625876300
000016.SH,上证50,2014-04-18,1513.68,1524.73,1503.64,1521.28,0.0005,15925.23,1937480600
000016.SH,上证50,2014-04-21,1510.18,1526.02,1493.25,1493.76,-0.0181,16325.22,1897348800
000016.SH,上证50,2014-04-22,1492.08,1510.87,1487.77,1509.55,0.0106,16807.14,2050533600
000016.SH,上证50,2014-04-23,1504.54,1514.73,1502.64,1507.04,-0.0017,15525.38,1864788800
000016.SH,上证50,2014-04-24,1506.59,1523.25,1504.19,1510.29,0.0022,13933.21,1591494300
000016.SH,上证50,2014-04-25,1516.69,1522.24,1500.6,1501.05,-0.0061,21443.58,2402751800
000016.SH,上证50,2014-04-28,1499.69,1505.11,1481.71,1483.78,-0.0115,15855.69,1955266800
000016.SH,上证50,2014-04-29,1484.01,1497.67,1478.51,1496.01,0.0082,15082.85,1878896400
000016.SH,上证50,2014-04-30,1499.12,1500.35,1491.44,1494.81,-0.0008,15366.19,1887391600
000016.SH,上证50,2014-05-05,1490.1,1493.85,1473.03,1487.53,-0.0049,15739.62,1957922400
000016.SH,上证50,2014-05-06,1484.01,1497.71,1480.67,1485.25,-0.0015,13174.29,1753224400
000016.SH,上证50,2014-05-07,1481.94,1485.49,1475.31,1476.18,-0.0061,12543.49,1591290700
000016.SH,上证50,2014-05-08,1474.73,1499.74,1471.65,1478.72,0.0017,13834.79,1726268600
000016.SH,上证50,2014-05-09,1482.32,1486.89,1474.52,1480.74,0.0014,11997.93,1539190700
000016.SH,上证50,2014-05-12,1492.63,1513.12,1483.46,1508.39,0.0187,23348.13,2820170800
000016.SH,上证50,2014-05-13,1507,1510.89,1498.4,1503.52,-0.0032,15024.36,2010458400
000016.SH,上证50,2014-05-14,1504.42,1510.33,1498.6,1500.82,-0.0018,12708.52,1528214100
000016.SH,上证50,2014-05-15,1499.22,1503.09,1487.1,1488.77,-0.008,12377.97,1613387900
000016.SH,上证50,2014-05-16,1489.5,1493.19,1480.83,1487.73,-0.0007,10809.72,1346617800
000016.SH,上证50,2014-05-19,1482.04,1482.17,1454.41,1459.21,-0.0192,13840.93,1575537700
000016.SH,上证50,2014-05-20,1466.05,1468.9,1456.44,1460.82,0.0011,9705.73,1243534100
000016.SH,上证50,2014-05-21,1454.49,1474.94,1447.94,1474.14,0.0091,9741.08,1191695200
000016.SH,上证50,2014-05-22,1472.34,1493.18,1469.42,1471.55,-0.0018,12292.64,1551253300
000016.SH,上证50,2014-05-23,1472.41,1484.59,1471.23,1484.38,0.0087,9189.45,1188546500
000016.SH,上证50,2014-05-26,1493.34,1495.78,1480.69,1486.05,0.0011,10089.72,1209119000
000016.SH,上证50,2014-05-27,1484.82,1488.67,1478.31,1479.73,-0.0043,10228.02,1250144700
000016.SH,上证50,2014-05-28,1479.49,1493.15,1474.85,1491.76,0.0081,13080.3,1557102400
000016.SH,上证50,2014-05-29,1492.66,1497.68,1483.81,1484.31,-0.005,11642.16,1429096700
000016.SH,上证50,2014-05-30,1485.1,1490.06,1478,1482.1,-0.0015,11251.42,1360237400
000016.SH,上证50,2014-06-03,1482.44,1491.04,1476.74,1477.52,-0.0031,12319.19,1304082000
000016.SH,上证50,2014-06-04,1478.2,1478.44,1459.53,1466.39,-0.0075,11224.46,1365307400
000016.SH,上证50,2014-06-05,1465.54,1484.71,1463.04,1484.24,0.0122,11182.24,1276574100
000016.SH,上证50,2014-06-06,1484.52,1484.52,1464.53,1472.27,-0.0081,10443.22,1202046400
000016.SH,上证50,2014-06-09,1466.64,1489.77,1466.15,1475.35,0.0021,11368.09,1345680000
000016.SH,上证50,2014-06-10,1479.86,1493.94,1474.2,1493.53,0.0123,15413.09,1896658400
000016.SH,上证50,2014-06-11,1489.37,1493.13,1483.51,1488.76,-0.0032,10846.56,1299223100
000016.SH,上证50,2014-06-12,1486.89,1490.01,1481.83,1483.86,-0.0033,11571.74,1407643300
000016.SH,上证50,2014-06-13,1483.58,1509.02,1483.44,1502.96,0.0129,17815.23,2190008400
000016.SH,上证50,2014-06-16,1503.66,1521.96,1501.33,1518.7,0.0105,19506.13,2403881600
000016.SH,上证50,2014-06-17,1512.46,1512.46,1500.33,1501.94,-0.011,13288.1,1646147100
000016.SH,上证50,2014-06-18,1501.19,1504.5,1493.72,1495.43,-0.0043,11366.95,1552385600
000016.SH,上证50,2014-06-19,1496.66,1500.99,1473.67,1478.04,-0.0116,12864.04,1693815600
000016.SH,上证50,2014-06-20,1475.94,1485.17,1474.44,1484.48,0.0044,10246.27,1338516100
000016.SH,上证50,2014-06-23,1483.66,1489.31,1474.93,1475.76,-0.0059,10788.4,1305632200
000016.SH,上证50,2014-06-24,1471.73,1481.15,1470.59,1480.13,0.003,11514.3,1265998000
000016.SH,上证50,2014-06-25,1477.09,1477.09,1466.4,1469.95,-0.0069,9708.44,1171418900
000016.SH,上证50,2014-06-26,1471.65,1480.83,1471.61,1478.01,0.0055,10482.48,1303932200
000016.SH,上证50,2014-06-27,1475.72,1480.82,1468.21,1473.76,-0.0029,12539.81,1632084000
000016.SH,上证50,2014-06-30,1475.72,1486.95,1475.72,1482.41,0.0059,12463.75,1656844500
000016.SH,上证50,2014-07-01,1486.79,1488.14,1476.39,1481.66,-0.0005,12092.97,1519737700
000016.SH,上证50,2014-07-02,1481.33,1486.41,1476.58,1484.84,0.0021,12763.37,1672272500
000016.SH,上证50,2014-07-03,1481.85,1492.1,1479.06,1489.55,0.0032,14181.95,1718850600
000016.SH,上证50,2014-07-04,1489.82,1495.04,1489.46,1492.46,0.002,13140.63,1584462000
000016.SH,上证50,2014-07-07,1493.07,1497.72,1488.51,1492.84,0.0003,12747.49,1596980200
000016.SH,上证50,2014-07-08,1491.72,1493.83,1484.13,1491.96,-0.0006,11176.91,1372506900
000016.SH,上证50,2014-07-09,1490.94,1491.97,1474.87,1475.14,-0.0113,15207.19,1872713400
000016.SH,上证50,2014-07-10,1475.18,1478.71,1468.73,1471.17,-0.0027,14297.13,1657442800
000016.SH,上证50,2014-07-11,1462.35,1474.07,1460.91,1468.54,-0.0018,13681.86,1821782800
000016.SH,上证50,2014-07-14,1468.69,1482.99,1466.41,1482.78,0.0097,16221.22,1982969200
000016.SH,上证50,2014-07-15,1481.11,1487.2,1478.44,1484.66,0.0013,17092.24,2157233600
000016.SH,上证50,2014-07-16,1482.33,1490.19,1480.59,1483.18,-0.001,16379.26,2454217600
000016.SH,上证50,2014-07-17,1479.12,1479.29,1468.38,1473.67,-0.0064,12060.8,1648474100
000016.SH,上证50,2014-07-18,1466.58,1486.27,1464.75,1478.76,0.0035,16658.05,2090198000
000016.SH,上证50,2014-07-21,1478.72,1483.62,1474.8,1479.84,0.0007,13495.89,1676029600
000016.SH,上证50,2014-07-22,1476.22,1500.5,1475.6,1495.93,0.0109,20987.98,2484082800
000016.SH,上证50,2014-07-23,1495.25,1512.37,1494.93,1506.76,0.0072,23121.67,2857820800
000016.SH,上证50,2014-07-24,1508.98,1546.19,1508.98,1541.9,0.0233,36993.26,4431152800
000016.SH,上证50,2014-07-25,1546.52,1557.58,1541.3,1557.02,0.0098,26399.69,3120610400
000016.SH,上证50,2014-07-28,1566.33,1617.48,1566.33,1609.48,0.0337,54095.58,6666410400
000016.SH,上证50,2014-07-29,1610.91,1621.06,1601.98,1611.85,0.0015,36657.61,4680623200
000016.SH,上证50,2014-07-30,1606.72,1619.18,1598.26,1601.38,-0.0065,35516.32,4433815600
000016.SH,上证50,2014-07-31,1602.67,1622.65,1597.27,1621.85,0.0128,28975.72,3474391600
000016.SH,上证50,2014-08-01,1616.79,1639.32,1607.56,1607.97,-0.0086,35658.7,4426750400
000016.SH,上证50,2014-08-04,1614.9,1644.96,1608.31,1644.63,0.0228,36872.03,4454097600
000016.SH,上证50,2014-08-05,1644.23,1646.32,1622.03,1632.41,-0.0074,29948.61,3319083200
000016.SH,上证50,2014-08-06,1624.03,1626.92,1602.99,1619.01,-0.0082,27780.98,3283637200
000016.SH,上证50,2014-08-07,1619.2,1623,1592.04,1593.42,-0.0158,28660.17,3558256800
000016.SH,上证50,2014-08-08,1595.19,1600.8,1586.09,1595.66,0.0014,22069.26,2841162400
000016.SH,上证50,2014-08-11,1601.31,1621.71,1600.68,1619.25,0.0148,23717.73,2772883600
000016.SH,上证50,2014-08-12,1615.14,1615.14,1601.56,1607.91,-0.007,20576.19,2499988200
000016.SH,上证50,2014-08-13,1609.46,1619.19,1596.22,1610.14,0.0014,26196.69,3010419600
000016.SH,上证50,2014-08-14,1610.39,1614.58,1595.17,1596.84,-0.0083,24423.35,2794567200
000016.SH,上证50,2014-08-15,1598.52,1615.88,1593.22,1612,0.0095,23080.9,2740658800
000016.SH,上证50,2014-08-18,1614.22,1623.9,1607.44,1613.13,0.0007,22159.58,2629049800
000016.SH,上证50,2014-08-19,1614.39,1615.21,1598.06,1609.09,-0.0025,23477.89,2840078400
000016.SH,上证50,2014-08-20,1605.5,1605.51,1596.96,1600.34,-0.0054,20507.29,2410818200
000016.SH,上证50,2014-08-21,1599.55,1600.28,1576.32,1587.03,-0.0083,23060.49,2727797600
000016.SH,上证50,2014-08-22,1585.11,1596.29,1583.61,1594.18,0.0045,20986.33,2395343600
000016.SH,上证50,2014-08-25,1594.71,1595.44,1575.71,1577.43,-0.0105,21554.36,2650126400
000016.SH,上证50,2014-08-26,1575.78,1584.15,1568.73,1573.39,-0.0026,19028.58,2362160000
000016.SH,上证50,2014-08-27,1573.52,1578.69,1569.98,1572.79,-0.0004,13722.56,1641932100
000016.SH,上证50,2014-08-28,1573.53,1580.68,1563.4,1563.89,-0.0057,16852.59,2079015400
000016.SH,上证50,2014-08-29,1570.4,1582.28,1565.52,1581.28,0.0111,17462.2,2201280000
000016.SH,上证50,2014-09-01,1582.02,1587.39,1576.22,1586.02,0.003,18124.12,2213287200
000016.SH,上证50,2014-09-02,1588.62,1609.01,1581.14,1607.5,0.0135,28808.55,3468071200
000016.SH,上证50,2014-09-03,1609.3,1628.19,1608.95,1624.03,0.0103,33103.66,3840963600
000016.SH,上证50,2014-09-04,1626.91,1638.89,1621.24,1637.29,0.0082,28545.18,3270024800
000016.SH,上证50,2014-09-05,1643.28,1657.6,1641.11,1656.24,0.0116,36013.75,4187043600
000016.SH,上证50,2014-09-09,1657.61,1660.01,1642.44,1645.11,-0.0067,27041.97,3066428000
000016.SH,上证50,2014-09-10,1637.48,1637.48,1626.11,1629.98,-0.0092,24683.56,2930072200
000016.SH,上证50,2014-09-11,1627.96,1648.96,1619.48,1622.81,-0.0044,33609.24,3645671200
000016.SH,上证50,2014-09-12,1619.05,1630.28,1614.54,1630.2,0.0046,24364.64,2846877000
000016.SH,上证50,2014-09-15,1625.87,1626.05,1614.23,1624.07,-0.0038,28756.37,3439118800
000016.SH,上证50,2014-09-16,1626.39,1629.69,1598.86,1600.92,-0.0143,39294.28,5045413600
000016.SH,上证50,2014-09-17,1607.16,1609.53,1596.54,1604.92,0.0025,23326.66,2989564000
000016.SH,上证50,2014-09-18,1601.5,1616.48,1596.71,1609.87,0.0031,25958.51,3347402000
000016.SH,上证50,2014-09-19,1609.86,1623.24,1604.71,1619.58,0.006,25046.55,3038953200
000016.SH,上证50,2014-09-22,1613.81,1613.81,1580.97,1583.89,-0.022,25176.98,2997896800
000016.SH,上证50,2014-09-23,1584.29,1598.65,1584.16,1595.64,0.0074,20029.03,2402464000
000016.SH,上证50,2014-09-24,1589.34,1628.51,1586.7,1625.73,0.0189,37531.7,4533270400
000016.SH,上证50,2014-09-25,1633.44,1636.22,1613.53,1618.52,-0.0044,31258.61,3750253600
000016.SH,上证50,2014-09-26,1613.91,1618.32,1605.53,1616.09,-0.0015,21829.4,2620004000
000016.SH,上证50,2014-09-29,1621.09,1627.19,1613.79,1621.82,0.0035,31063.74,3920492000
000016.SH,上证50,2014-09-30,1623.04,1625.01,1615.07,1619.7,-0.0013,27047.09,3337974400
000016.SH,上证50,2014-10-08,1625.26,1633.62,1614.5,1633.57,0.0086,31913.91,3878025200
000016.SH,上证50,2014-10-09,1633.54,1639.17,1624.22,1634.04,0.0003,31587.79,4035723200
000016.SH,上证50,2014-10-10,1626.58,1630.37,1616.67,1621.71,-0.0075,29403.11,3684314800
000016.SH,上证50,2014-10-13,1614.2,1614.2,1593.66,1605.99,-0.0097,29953.87,3387618800
000016.SH,上证50,2014-10-14,1603.35,1614.98,1595.25,1600.3,-0.0035,26502.02,3300689200
000016.SH,上证50,2014-10-15,1599.9,1615.31,1593.39,1612.77,0.0078,28994.51,3458331600
000016.SH,上证50,2014-10-16,1602.38,1629.09,1599.16,1608.73,-0.0025,38081.58,4969448800
000016.SH,上证50,2014-10-17,1608.98,1616.37,1592.7,1608.52,-0.0001,32562.33,4325261200
000016.SH,上证50,2014-10-20,1613.8,1615.39,1606.12,1612.4,0.0024,23650.04,2867398200
000016.SH,上证50,2014-10-21,1612.09,1615.29,1599.86,1600.84,-0.0072,24672.95,3036666200
000016.SH,上证50,2014-10-22,1602.45,1612.75,1596.14,1597.13,-0.0023,24535.09,2928230800
000016.SH,上证50,2014-10-23,1595.82,1604.5,1584.62,1586.56,-0.0066,27763.34,3397576800
000016.SH,上证50,2014-10-24,1587.91,1592.32,1580.71,1583.42,-0.002,21389.61,2688345200
000016.SH,上证50,2014-10-27,1572.89,1572.89,1556.55,1559.91,-0.0148,20758.5,2473160000
000016.SH,上证50,2014-10-28,1562.75,1586.3,1562.75,1585.74,0.0166,23944.37,2757734800
000016.SH,上证50,2014-10-29,1591.28,1616.06,1586.17,1608.4,0.0143,35115.22,4000484800
000016.SH,上证50,2014-10-30,1607.48,1623.74,1602.55,1619.1,0.0067,37291.54,5007805600
000016.SH,上证50,2014-10-31,1623.65,1665.46,1623.32,1657.29,0.0236,64192.78,8329494400
000016.SH,上证50,2014-11-03,1662.75,1664.43,1646.43,1651.05,-0.0038,44596.86,5894742400
000016.SH,上证50,2014-11-04,1648.11,1650.81,1639.68,1645.62,-0.0033,42172.88,5838929200
000016.SH,上证50,2014-11-05,1645.29,1647.67,1632.72,1637.63,-0.0049,40481.74,5181332800
000016.SH,上证50,2014-11-06,1639.93,1643.19,1625.99,1635.96,-0.001,31307.98,4019334400
000016.SH,上证50,2014-11-07,1637.14,1667.7,1633.03,1640.32,0.0027,56121.55,6729359200
000016.SH,上证50,2014-11-10,1671.22,1689.05,1657.14,1689.02,0.0297,70480.62,8556244800
000016.SH,上证50,2014-11-11,1701.22,1740.92,1693.24,1710.88,0.0129,109118.51,13375732800
000016.SH,上证50,2014-11-12,1699.2,1731.33,1693.38,1731.02,0.0118,57117.46,6601756400
000016.SH,上证50,2014-11-13,1734.17,1750.84,1720.73,1726.34,-0.0027,70957.78,7996893600
000016.SH,上证50,2014-11-14,1719.58,1729.72,1706.83,1728.81,0.0014,52718.77,6124875600
000016.SH,上证50,2014-11-17,1758.99,1758.99,1706.94,1708.1,-0.012,54484.93,5815895200
000016.SH,上证50,2014-11-18,1709.14,1709.28,1676.44,1679.42,-0.0168,46146.85,5511740800
000016.SH,上证50,2014-11-19,1675.84,1681.97,1667.9,1671.65,-0.0046,33697.46,4078235200
000016.SH,上证50,2014-11-20,1667.14,1683.61,1662.72,1676.6,0.003,33122.94,3744084000
000016.SH,上证50,2014-11-21,1676.4,1717.31,1669.18,1714.71,0.0227,51298.05,5364956800
000016.SH,上证50,2014-11-24,1729.27,1772.89,1722.71,1758.1,0.0253,99577.52,10498636800
000016.SH,上证50,2014-11-25,1757.68,1780.56,1752.38,1777.67,0.0111,66089.11,7308158400
000016.SH,上证50,2014-11-26,1786.93,1821.1,1786.56,1820.49,0.0241,91991.94,9344412800
000016.SH,上证50,2014-11-27,1834.24,1853.42,1825.34,1853,0.0179,105235.82,10847290400
000016.SH,上证50,2014-11-28,1853.55,1915.81,1846.15,1914.44,0.0332,138763.22,16235843200
000016.SH,上证50,2014-12-01,1936.81,1968.91,1916.63,1920.38,0.0031,149741.82,15615121600
000016.SH,上证50,2014-12-02,1910.37,2040.47,1909.37,2021.54,0.0527,152003.79,15326342400
000016.SH,上证50,2014-12-03,2031.13,2107.68,1999.73,2037.58,0.0079,197794.4,19169006400
000016.SH,上证50,2014-12-04,2043.47,2161.39,2032.41,2160.66,0.0604,175808.69,17227108800
000016.SH,上证50,2014-12-05,2201.82,2259.51,2115.42,2200.25,0.0183,242331.02,22531739200
000016.SH,上证50,2014-12-08,2187.5,2317.55,2160.49,2298.85,0.0448,222491.36,19908190400
000016.SH,上证50,2014-12-09,2283.16,2402.13,2149.6,2182.69,-0.0505,317688.96,26926672000
000016.SH,上证50,2014-12-10,2198.84,2263.99,2111.88,2254.82,0.033,227855.74,19002796800
000016.SH,上证50,2014-12-11,2211.54,2269.49,2190.25,2193.54,-0.0272,171891.28,14604793600
000016.SH,上证50,2014-12-12,2186.74,2250.57,2176.32,2193.29,-0.0001,141197.81,11152881600
000016.SH,上证50,2014-12-15,2170.28,2208.66,2139.47,2201.54,0.0038,125771.06,10868732800
000016.SH,上证50,2014-12-16,2205.88,2299.38,2195.5,2299.28,0.0444,195129.84,14817590400
000016.SH,上证50,2014-12-17,2326.85,2392.57,2307.18,2383.95,0.0368,264170.56,21136280000
000016.SH,上证50,2014-12-18,2389.84,2413.68,2343.74,2364.04,-0.0084,200428.24,15862150400
000016.SH,上证50,2014-12-19,2366.45,2408.48,2304.61,2390.28,0.0111,185889.76,15843819200
000016.SH,上证50,2014-12-22,2393.04,2479.11,2375.91,2426.68,0.0152,229127.63,21815571200
000016.SH,上证50,2014-12-23,2392.61,2462.07,2360.72,2374.95,-0.0213,160752.69,13594649600
000016.SH,上证50,2014-12-24,2381.41,2388.41,2238.65,2270.88,-0.0438,151833.52,12359699200
000016.SH,上证50,2014-12-25,2295.22,2360.22,2263.42,2359.66,0.0391,147772.56,12125972000
000016.SH,上证50,2014-12-26,2365.03,2471.04,2357.67,2464.82,0.0446,198030.7,15209288000
000016.SH,上证50,2014-12-29,2533.99,2557.38,2437.75,2481.66,0.0068,243610.21,18458166400
000016.SH,上证50,2014-12-30,2481.08,2550.47,2464.43,2523.63,0.0169,194964.9,14946400000
000016.SH,上证50,2014-12-31,2529.57,2590.09,2507.94,2581.57,0.023,193680.18,15467580800
000016.SH,上证50,2015-01-05,2612.85,2678.44,2583.55,2649.64,0.0264,229763.6,18242556800
000016.SH,上证50,2015-01-06,2616.29,2691.49,2591.83,2629.4,-0.0076,220601.81,17344000000
000016.SH,上证50,2015-01-07,2608.88,2668.84,2598.89,2635.23,0.0022,178386.11,12831772000
000016.SH,上证50,2015-01-08,2647.82,2656.75,2551.82,2558.11,-0.0293,157065.78,11836791200
000016.SH,上证50,2015-01-09,2554.29,2692.61,2540.34,2569.02,0.0043,211005.82,15620950400
000016.SH,上证50,2015-01-12,2565.74,2596.27,2499.87,2543.85,-0.0098,167990.43,11918358400
000016.SH,上证50,2015-01-13,2537.98,2567.62,2512.86,2527.83,-0.0063,113495.94,7707908000
000016.SH,上证50,2015-01-14,2539.25,2569.45,2508.66,2534.23,0.0025,114229.28,8412231200
000016.SH,上证50,2015-01-15,2534.77,2633.4,2516.61,2632.89,0.0389,161244.42,11192316800
000016.SH,上证50,2015-01-16,2642.74,2685.31,2626.82,2653.03,0.0076,182059.52,13495118400
000016.SH,上证50,2015-01-19,2448.93,2512.58,2399.44,2410.2,-0.0915,161509.62,14016356800
000016.SH,上证50,2015-01-20,2381.14,2439.25,2355.26,2403.72,-0.0027,193319.71,13747664000
000016.SH,上证50,2015-01-21,2425.26,2553.7,2414.89,2542.32,0.0577,206930.19,14880048000
000016.SH,上证50,2015-01-22,2546.7,2557.7,2504.07,2544.31,0.0008,157023.15,11370877600
000016.SH,上证50,2015-01-23,2556.92,2612.93,2543.46,2564.51,0.0079,169187.28,12455135200
000016.SH,上证50,2015-01-26,2563.91,2565.36,2528.08,2562.36,-0.0008,124417.88,9597947200
000016.SH,上证50,2015-01-27,2570.43,2574.33,2473.81,2522.1,-0.0157,149446.78,11654288000
000016.SH,上证50,2015-01-28,2497.05,2534.58,2476.28,2486.28,-0.0142,115311.45,8635638400
000016.SH,上证50,2015-01-29,2444.4,2465.31,2419.99,2442.04,-0.0178,103757.27,8140496800
000016.SH,上证50,2015-01-30,2456.05,2471.23,2400.63,2405.38,-0.015,97675.22,7659115200
000016.SH,上证50,2015-02-02,2337.2,2376.43,2329.15,2332.53,-0.0303,99907.07,8467689600
000016.SH,上证50,2015-02-03,2362.41,2413.01,2335.11,2405.76,0.0314,108792.14,8227465600
000016.SH,上证50,2015-02-04,2412.75,2439.6,2370.57,2372.46,-0.0138,105036.32,7753136000
000016.SH,上证50,2015-02-05,2456.38,2456.57,2348.45,2348.92,-0.0099,140544.59,11071324800
000016.SH,上证50,2015-02-06,2335.36,2366.33,2303.11,2325.24,-0.0101,93700.54,7693111200
000016.SH,上证50,2015-02-09,2319.24,2392.82,2311.8,2366.77,0.0179,103914.68,7390338400
000016.SH,上证50,2015-02-10,2363.16,2409.02,2355.14,2403.55,0.0155,89318.36,6886203200
000016.SH,上证50,2015-02-11,2408.08,2423.35,2395.2,2415.13,0.0048,70324.47,5053898400
000016.SH,上证50,2015-02-12,2415.14,2425.64,2384.49,2416.45,0.0005,76858.28,6066236000
000016.SH,上证50,2015-02-13,2426.95,2464.08,2415.43,2427.47,0.0046,101300.05,8379348000
000016.SH,上证50,2015-02-16,2427.17,2437.84,2413.6,2431.21,0.0015,79647.19,6260811600
000016.SH,上证50,2015-02-17,2437.69,2464.52,2437.69,2445.26,0.0058,76964.79,6001057200
000016.SH,上证50,2015-02-25,2448.2,2448.2,2395.53,2407.46,-0.0155,78427.14,6398738400
000016.SH,上证50,2015-02-26,2401.14,2482.44,2382.69,2478.06,0.0293,118346.2,9470706400
000016.SH,上证50,2015-02-27,2476.49,2498.7,2466.83,2474.59,-0.0014,104744.15,8565192000
000016.SH,上证50,2015-03-02,2495.57,2498.72,2459.42,2479.24,0.0019,117028.82,8805252000
000016.SH,上证50,2015-03-03,2462,2462,2395.83,2396.8,-0.0333,115862.67,9127474400
000016.SH,上证50,2015-03-04,2403.86,2416.22,2378.93,2397.99,0.0005,80953.99,6429528400
000016.SH,上证50,2015-03-05,2379.73,2382.89,2344.95,2366.9,-0.013,97140.4,7777329600
000016.SH,上证50,2015-03-06,2370.89,2393.74,2366.02,2371.62,0.002,81818.66,6480420400
000016.SH,上证50,2015-03-09,2352.22,2443.2,2321.26,2429.87,0.0246,123427.88,10619571200
000016.SH,上证50,2015-03-10,2413.84,2424.15,2390.6,2395.43,-0.0142,95150.78,7843558400
000016.SH,上证50,2015-03-11,2401.26,2444.66,2399.54,2408.5,0.0055,89940.15,7007419200
